show_id,release_year
NEs4769,2018
NEs4770,2018
NEs4771,2018
NEs4772,2018
NEs4773,2018
NEs4774,2018
NEs4775,2018
NEs4776,2018
NEs4777,2017
NEs4778,2018
NEs4779,2018
NEs4780,2018
NEs4781,2018
NEs4782,2018
NEs4783,2018
NEs4784,2018
NEs4785,2018
NEs4786,2013
NEs4787,2012
NEs4788,2012
NEs4789,2012
NEs4790,2018
NEs4791,2006
NEs4792,2013
NEs4793,2003
NEs4794,2013
NEs4795,2018
NEs4796,2010
NEs4797,2018
NEs4798,2007
NEs4799,2017
NEs4800,2015
NEs4801,2010
NEs4802,2017
NEs4803,2018
NEs4804,2012
NEs4805,2017
NEs4806,2017
NEs4807,2018
NEs4808,2018
NEs4809,2018
NEs4810,2018
NEs4811,2018
NEs4812,2018
NEs4813,2018
NEs4814,2017
NEs4815,2018
NEs4816,2018
NEs4817,2014
NEs4818,2018
NEs4819,2018
NEs4820,2016
NEs4821,2018
NEs4822,2018
NEs4823,2018
NEs4824,2018
NEs4825,2018
NEs4826,2018
NEs4827,2018
NEs4828,2017
NEs4829,2018
NEs4830,2017
NEs4831,2017
NEs4832,2018
NEs4833,2018
NEs4834,2018
NEs4835,2018
NEs4836,2018
NEs4837,2018
NEs4838,2017
NEs4839,2008
NEs4840,2017
NEs4841,2017
NEs4842,2018
NEs4843,2018
NEs4844,2015
NEs4845,2019
NEs4846,2019
NEs4847,2018
NEs4848,2018
NEs4849,2018
NEs4850,2018
NEs4851,2018
NEs4852,2018
NEs4853,2018
NEs4854,2018
NEs4855,2018
NEs4856,2018
NEs4857,2018
NEs4858,2017
NEs4859,2007
NEs4860,2017
NEs4861,2018
NEs4862,1979
NEs4863,2009
NEs4864,2018
NEs4865,2017
NEs4866,2018
NEs4867,2018
NEs4868,2018
NEs4869,2018
NEs4870,2018
NEs4871,2018
NEs4872,2007
NEs4873,2018
NEs4874,2018
NEs4875,2018
NEs4876,2018
NEs4877,2018
NEs4878,2018
NEs4879,2018
NEs4880,2018
NEs4881,2018
NEs4882,2017
NEs4883,2017
NEs4884,2018
NEs4885,2017
NEs4886,2017
NEs4887,2017
NEs4888,2017
NEs4889,2018
NEs4890,2017
NEs4891,2018
NEs4892,2018
NEs4893,2015
NEs4894,2008
NEs4895,2015
NEs4896,2015
NEs4897,2014
NEs4898,2016
NEs4899,2016
NEs4900,2016
NEs4901,2017
NEs4902,2017
NEs4903,2017
NEs4904,2017
NEs4905,2017
NEs4906,2017
NEs4907,2018
NEs4908,2018
NEs4909,2016
NEs4910,2017
NEs4911,2016
NEs4912,2018
NEs4913,2018
NEs4914,2016
NEs4915,2016
NEs4916,2018
NEs4917,2017
NEs4918,2018
NEs4919,2018
NEs4920,2018
NEs4921,2018
NEs4922,2018
NEs4923,2018
NEs4924,2017
NEs4925,2017
NEs4926,2018
NEs4927,2018
NEs4928,2017
NEs4929,2018
NEs4930,2018
NEs4931,2018
NEs4932,2017
NEs4933,2018
NEs4934,2017
NEs4935,2018
NEs4936,2018
NEs4937,2017
NEs4938,2018
NEs4939,2018
NEs4940,2017
NEs4941,2018
NEs4942,2018
NEs4943,2017
NEs4944,2018
NEs4945,2018
NEs4946,2017
NEs4947,1993
NEs4948,2017
NEs4949,2009
NEs4950,2017
NEs4951,2012
NEs4952,2017
NEs4953,2004
NEs4954,2016
NEs4955,2007
NEs4956,2005
NEs4957,2000
NEs4958,2017
NEs4959,2017
NEs4960,2018
NEs4961,2018
NEs4962,2018
NEs4963,2018
NEs4964,2018
NEs4965,2018
NEs4966,2009
NEs4967,2006
NEs4968,2018
NEs4969,2018
NEs4970,2016
NEs4971,2018
NEs4972,2016
NEs4973,2018
NEs4974,2018
NEs4975,2018
NEs4976,2017
NEs4977,2018
NEs4978,2018
NEs4979,2018
NEs4980,2018
NEs4981,2018
NEs4982,2018
NEs4983,2016
NEs4984,2016
NEs4985,2016
NEs4986,2017
NEs4987,2017
NEs4988,2018
NEs4989,2017
NEs4990,2018
NEs4991,2018
NEs4992,2018
NEs4993,2018
NEs4994,2018
NEs4995,2018
NEs4996,2018
NEs4997,2017
NEs4998,2017
NEs4999,2018
NEs5000,2017
NEs5001,2018
NEs5002,2018
NEs5003,2018
NEs5004,2017
NEs5005,2017
NEs5006,2018
NEs5007,2018
NEs5008,1998
NEs5009,2007
NEs5010,2017
NEs5011,2016
NEs5012,2016
NEs5013,2017
NEs5014,2017
NEs5015,2004
NEs5016,2014
NEs5017,2014
NEs5018,2014
NEs5019,2008
NEs5020,2004
NEs5021,2016
NEs5022,2004
NEs5023,2017
NEs5024,2018
NEs5025,2018
NEs5026,2017
NEs5027,2016
NEs5028,2018
NEs5029,2018
NEs5030,2018
NEs5031,2017
NEs5032,2017
NEs5033,2017
NEs5034,2017
NEs5035,2018
NEs5036,2018
NEs5037,2018
NEs5038,2018
NEs5039,2017
NEs5040,2018
NEs5041,2018
NEs5042,2018
NEs5043,2018
NEs5044,2018
NEs5045,2018
NEs5046,2018
NEs5047,2017
NEs5048,2018
NEs5049,2018
NEs5050,2018
NEs5051,2017
NEs5052,2017
NEs5053,2017
NEs5054,2017
NEs5055,2016
NEs5056,2017
NEs5057,1998
NEs5058,2016
NEs5059,2017
NEs5060,2018
NEs5061,2018
NEs5062,2018
NEs5063,2018
NEs5064,2018
NEs5065,2017
NEs5066,2017
NEs5067,2018
NEs5068,2018
NEs5069,2017
NEs5070,2018
NEs5071,2017
NEs5072,2018
NEs5073,2018
NEs5074,2018
NEs5075,2017
NEs5076,2017
NEs5077,2018
NEs5078,2017
NEs5079,2018
NEs5080,1980
NEs5081,1986
NEs5082,2017
NEs5083,2018
NEs5084,2017
NEs5085,2018
NEs5086,2017
NEs5087,2018
NEs5088,2018
NEs5089,2017
NEs5090,2016
NEs5091,2017
NEs5092,2016
NEs5093,2018
NEs5094,2017
NEs5095,2017
NEs5096,2003
NEs5097,2010
NEs5098,2018
NEs5099,2000
NEs5100,2017
NEs5101,2017
NEs5102,2017
NEs5103,2016
NEs5104,2017
NEs5105,2017
NEs5106,2015
NEs5107,2017
NEs5108,2017
NEs5109,2017
NEs5110,2017
NEs5111,2017
NEs5112,2017
NEs5113,2017
NEs5114,2017
NEs5115,2017
NEs5116,2017
NEs5117,2016
NEs5118,2017
NEs5119,2017
NEs5120,2017
NEs5121,2015
NEs5122,2017
NEs5123,2017
NEs5124,2017
NEs5125,2015
NEs5126,2017
NEs5127,2017
NEs5128,2017
NEs5129,2016
NEs5130,2017
NEs5131,1986
NEs5132,1991
NEs5133,2006
NEs5134,2017
NEs5135,2017
NEs5136,2017
NEs5137,2017
NEs5138,2017
NEs5139,2017
NEs5140,2015
NEs5141,2017
NEs5142,2017
NEs5143,2017
NEs5144,2017
NEs5145,2017
NEs5146,2015
NEs5147,2016
NEs5148,2017
NEs5149,2017
NEs5150,2017
NEs5151,2017
NEs5152,2017
NEs5153,2017
NEs5154,2016
NEs5155,2017
NEs5156,2017
NEs5157,2017
NEs5158,2017
NEs5159,2017
NEs5160,2017
NEs5161,2017
NEs5162,2017
NEs5163,2017
NEs5164,2017
NEs5165,2017
NEs5166,2017
NEs5167,2017
NEs5168,2017
NEs5169,2017
NEs5170,2014
NEs5171,2015
NEs5172,2017
NEs5173,2017
NEs5174,2017
NEs5175,2017
NEs5176,2017
NEs5177,2017
NEs5178,2017
NEs5179,2017
NEs5180,2002
NEs5181,2017
NEs5182,2016
NEs5183,2017
NEs5184,2017
NEs5185,2015
NEs5186,2017
NEs5187,1978
NEs5188,2016
NEs5189,2016
NEs5190,2016
NEs5191,2017
NEs5192,2010
NEs5193,2007
NEs5194,2009
NEs5195,2008
NEs5196,2009
NEs5197,2017
NEs5198,2016
NEs5199,2017
NEs5200,2017
NEs5201,2017
NEs5202,2017
NEs5203,2016
NEs5204,2015
NEs5205,2017
NEs5206,2017
NEs5207,2017
NEs5208,2017
NEs5209,2017
NEs5210,2017
NEs5211,2017
NEs5212,2017
NEs5213,2017
NEs5214,2017
NEs5215,2017
NEs5216,2016
NEs5217,2012
NEs5218,2017
NEs5219,2015
NEs5220,2017
NEs5221,1960
NEs5222,2015
NEs5223,2016
NEs5224,2016
NEs5225,2017
NEs5226,2017
NEs5227,2017
NEs5228,2017
NEs5229,2016
NEs5230,2017
NEs5231,2017
NEs5232,2017
NEs5233,2017
NEs5234,2017
NEs5235,2017
NEs5236,2012
NEs5237,2016
NEs5238,2017
NEs5239,2017
NEs5240,2016
NEs5241,2017
NEs5242,2016
NEs5243,2012
NEs5244,2016
NEs5245,2004
NEs5246,2000
NEs5247,2013
NEs5248,2009
NEs5249,2016
NEs5250,2017
NEs5251,2017
NEs5252,2017
NEs5253,2017
NEs5254,2017
NEs5255,2015
NEs5256,2017
NEs5257,2017
NEs5258,2017
NEs5259,2017
NEs5260,2014
NEs5261,2015
NEs5262,2017
NEs5263,2017
NEs5264,2017
NEs5265,2014
NEs5266,2017
NEs5267,2017
NEs5268,2016
NEs5269,2017
NEs5270,2017
NEs5271,2017
NEs5272,2017
NEs5273,2017
NEs5274,2017
NEs5275,2017
NEs5276,2017
NEs5277,2017
NEs5278,2017
NEs5279,2016
NEs5280,2017
NEs5281,2017
NEs5282,2017
NEs5283,2016
NEs5284,2017
NEs5285,2016
NEs5286,2017
NEs5287,2016
NEs5288,2016
NEs5289,2017
NEs5290,2017
NEs5291,1988
NEs5292,2017
NEs5293,2012
NEs5294,2013
NEs5295,2006
NEs5296,1976
NEs5297,1983
NEs5298,2017
NEs5299,2007
NEs5300,1988
NEs5301,1973
NEs5302,2017
NEs5303,2017
NEs5304,1974
NEs5305,1989
NEs5306,2017
NEs5307,2016
NEs5308,2017
NEs5309,2016
NEs5310,1984
NEs5311,2016
NEs5312,2016
NEs5313,2016
NEs5314,2017
NEs5315,2016
NEs5316,2017
NEs5317,2016
NEs5318,2017
NEs5319,2017
NEs5320,2017
NEs5321,2017
NEs5322,2017
NEs5323,2011
NEs5324,2017
NEs5325,2013
NEs5326,2017
NEs5327,2015
NEs5328,2017
NEs5329,2017
NEs5330,2017
NEs5331,2015
NEs5332,2017
NEs5333,2015
NEs5334,2017
NEs5335,2017
NEs5336,2017
NEs5337,2017
NEs5338,2015
NEs5339,2015
NEs5340,2015
NEs5341,2015
NEs5342,2016
NEs5343,2017
NEs5344,2017
NEs5345,2017
NEs5346,2017
NEs5347,2017
NEs5348,2011
NEs5349,2016
NEs5350,2014
NEs5351,2015
NEs5352,2016
NEs5353,2016
NEs5354,2016
NEs5355,2016
NEs5356,2014
NEs5357,2016
NEs5358,2017
NEs5359,2016
NEs5360,2016
NEs5361,2017
NEs5362,2016
NEs5363,2011
NEs5364,2013
NEs5365,2015
NEs5366,2012
NEs5367,2009
NEs5368,2017
NEs5369,2017
NEs5370,2017
NEs5371,2016
NEs5372,2017
NEs5373,2017
NEs5374,2017
NEs5375,2017
NEs5376,2017
NEs5377,2017
NEs5378,2017
NEs5379,2014
NEs5380,2014
NEs5381,2017
NEs5382,2017
NEs5383,2015
NEs5384,2012
NEs5385,2012
NEs5386,2017
NEs5387,2008
NEs5388,2012
NEs5389,2016
NEs5390,2011
NEs5391,2014
NEs5392,1966
NEs5393,2012
NEs5394,2010
NEs5395,2018
NEs5396,2016
NEs5397,1971
NEs5398,2015
NEs5399,2013
NEs5400,2014
NEs5401,1962
NEs5402,2014
NEs5403,2016
NEs5404,2011
NEs5405,2016
NEs5406,2009
NEs5407,2012
NEs5408,2014
NEs5409,1994
NEs5410,2014
NEs5411,2012
NEs5412,2016
NEs5413,2017
NEs5414,2017
NEs5415,2017
NEs5416,2017
NEs5417,2017
NEs5418,2015
NEs5419,2017
NEs5420,2017
NEs5421,2016
NEs5422,2017
NEs5423,2014
NEs5424,2017
NEs5425,2017
NEs5426,2016
NEs5427,2017
NEs5428,2017
NEs5429,2017
NEs5430,2017
NEs5431,2017
NEs5432,2017
NEs5433,2017
NEs5434,2016
NEs5435,2016
NEs5436,2017
NEs5437,2016
NEs5438,2015
NEs5439,2016
NEs5440,2017
NEs5441,2017
NEs5442,2017
NEs5443,2016
NEs5444,2016
NEs5445,2016
NEs5446,2017
NEs5447,2017
NEs5448,1993
NEs5449,2017
NEs5450,2016
NEs5451,2017
NEs5452,2017
NEs5453,2015
NEs5454,2016
NEs5455,2017
NEs5456,1993
NEs5457,2017
NEs5458,2015
NEs5459,2016
NEs5460,2015
NEs5461,1995
NEs5462,1969
NEs5463,1998
NEs5464,2016
NEs5465,2016
NEs5466,2016
NEs5467,2017
NEs5468,2011
NEs5469,2017
NEs5470,2017
NEs5471,2017
NEs5472,2017
NEs5473,2017
NEs5474,2017
NEs5475,2016
NEs5476,2017
NEs5477,2017
NEs5478,2017
NEs5479,2017
NEs5480,2017
NEs5481,2017
NEs5482,1992
NEs5483,1994
NEs5484,2016
NEs5485,2010
NEs5486,1995
NEs5487,2016
NEs5488,2016
NEs5489,2017
NEs5490,2017
NEs5491,2017
NEs5492,2017
NEs5493,2017
NEs5494,2017
NEs5495,2017
NEs5496,2017
NEs5497,2017
NEs5498,2017
NEs5499,2016
NEs5500,1996
NEs5501,1996
NEs5502,2016
NEs5503,2016
NEs5504,2017
NEs5505,2017
NEs5506,2015
NEs5507,2016
NEs5508,2016
NEs5509,2017
NEs5510,2015
NEs5511,2010
NEs5512,2017
NEs5513,2017
NEs5514,2015
NEs5515,2017
NEs5516,2016
NEs5517,2016
NEs5518,2016
NEs5519,2017
NEs5520,2016
NEs5521,2017
NEs5522,2017
NEs5523,2017
NEs5524,2017
NEs5525,2017
NEs5526,2017
NEs5527,2014
NEs5528,2014
NEs5529,2016
NEs5530,2017
NEs5531,2016
NEs5532,2016
NEs5533,2016
NEs5534,2017
NEs5535,2016
NEs5536,2016
NEs5537,2017
NEs5538,2016
NEs5539,2017
NEs5540,2016
NEs5541,2017
NEs5542,2017
NEs5543,2005
NEs5544,2016
NEs5545,2016
NEs5546,1971
NEs5547,2015
NEs5548,2014
NEs5549,2010
NEs5550,1975
NEs5551,2017
NEs5552,2016
NEs5553,2016
NEs5554,2016
NEs5555,2017
NEs5556,2016
NEs5557,2017
NEs5558,2017
NEs5559,2017
NEs5560,2017
NEs5561,2016
NEs5562,2017
NEs5563,2017
NEs5564,2015
NEs5565,2016
NEs5566,2017
NEs5567,2017
NEs5568,2015
NEs5569,2016
NEs5570,2017
NEs5571,1992
NEs5572,2001
NEs5573,2006
NEs5574,2016
NEs5575,2001
NEs5576,2016
NEs5577,2017
NEs5578,2016
NEs5579,2017
NEs5580,2017
NEs5581,2016
NEs5582,2013
NEs5583,2017
NEs5584,2010
NEs5585,2016
NEs5586,2016
NEs5587,2017
NEs5588,2016
NEs5589,2015
NEs5590,2015
NEs5591,2017
NEs5592,2017
NEs5593,2016
NEs5594,2015
NEs5595,2017
NEs5596,2016
NEs5597,2016
NEs5598,2016
NEs5599,2013
NEs5600,2016
NEs5601,2015
NEs5602,2016
NEs5603,2010
NEs5604,2016
NEs5605,2016
NEs5606,2015
NEs5607,2017
NEs5608,2017
NEs5609,2016
NEs5610,2017
NEs5611,2016
NEs5612,2017
NEs5613,1977
NEs5614,2017
NEs5615,2017
NEs5616,2014
NEs5617,2015
NEs5618,2014
NEs5619,2015
NEs5620,2016
NEs5621,2016
NEs5622,2014
NEs5623,2017
NEs5624,2015
NEs5625,2016
NEs5626,2017
NEs5627,2016
NEs5628,2017
NEs5629,2017
NEs5630,2016
NEs5631,2017
NEs5632,2017
NEs5633,2008
NEs5634,2014
NEs5635,2014
NEs5636,2014
NEs5637,2016
NEs5638,2017
NEs5639,2015
NEs5640,2017
NEs5641,2017
NEs5642,2016
NEs5643,2017
NEs5644,2013
NEs5645,2016
NEs5646,2016
NEs5647,2017
NEs5648,2016
NEs5649,2007
NEs5650,2011
NEs5651,1999
NEs5652,2016
NEs5653,2016
NEs5654,2016
NEs5655,2016
NEs5656,2016
NEs5657,2016
NEs5658,2016
NEs5659,2018
NEs5660,2016
NEs5661,2016
NEs5662,2016
NEs5663,2016
NEs5664,2016
NEs5665,2015
NEs5666,2012
NEs5667,2015
NEs5668,2012
NEs5669,2012
NEs5670,2011
NEs5671,2016
NEs5672,2012
NEs5673,2001
NEs5674,2012
NEs5675,2012
NEs5676,2012
NEs5677,2016
NEs5678,2017
NEs5679,2016
NEs5680,2016
NEs5681,2016
NEs5682,2015
NEs5683,2016
NEs5684,2016
NEs5685,2016
NEs5686,2016
NEs5687,2015
NEs5688,2016
NEs5689,2016
NEs5690,2016
NEs5691,2016
NEs5692,2016
NEs5693,2016
NEs5694,2016
NEs5695,2016
NEs5696,2016
NEs5697,2014
NEs5698,2013
NEs5699,2015
NEs5700,2016
NEs5701,2015
NEs5702,2015
NEs5703,2016
NEs5704,2016
NEs5705,1979
NEs5706,2016
NEs5707,2016
NEs5708,2016
NEs5709,2016
NEs5710,2016
NEs5711,2012
NEs5712,2016
NEs5713,2012
NEs5714,2016
NEs5715,2016
NEs5716,2016
NEs5717,2016
NEs5718,2016
NEs5719,2012
NEs5720,2016
NEs5721,2009
NEs5722,2016
NEs5723,2015
NEs5724,2016
NEs5725,2016
NEs5726,2016
NEs5727,2015
NEs5728,2011
NEs5729,2013
NEs5730,2013
NEs5731,2013
NEs5732,2012
NEs5733,2012
NEs5734,2016
NEs5735,2016
NEs5736,2015
NEs5737,2016
NEs5738,2016
NEs5739,2016
NEs5740,2016
NEs5741,2016
NEs5742,2016
NEs5743,2016
NEs5744,2016
NEs5745,2016
NEs5746,2016
NEs5747,2016
NEs5748,2012
NEs5749,2008
NEs5750,2010
NEs5751,2015
NEs5752,2006
NEs5753,2015
NEs5754,2008
NEs5755,2016
NEs5756,2016
NEs5757,2016
NEs5758,2016
NEs5759,2016
NEs5760,2016
NEs5761,2016
NEs5762,2016
NEs5763,2015
NEs5764,2015
NEs5765,2016
NEs5766,2015
NEs5767,2014
NEs5768,2010
NEs5769,2014
NEs5770,2012
NEs5771,2016
NEs5772,2015
NEs5773,2015
NEs5774,2016
NEs5775,2015
NEs5776,2016
NEs5777,2016
NEs5778,2015
NEs5779,2015
NEs5780,2016
NEs5781,2013
NEs5782,2015
NEs5783,2016
NEs5784,2016
NEs5785,2016
NEs5786,2016
NEs5787,2016
NEs5788,2016
NEs5789,2016
NEs5790,2016
NEs5791,2016
NEs5792,2016
NEs5793,2016
NEs5794,2016
NEs5795,2010
NEs5796,2016
NEs5797,2012
NEs5798,2016
NEs5799,2016
NEs5800,2016
NEs5801,2016
NEs5802,2015
NEs5803,2008
NEs5804,2011
NEs5805,2016
NEs5806,2010
NEs5807,2015
NEs5808,2016
NEs5809,2016
NEs5810,2016
NEs5811,2016
NEs5812,2001
NEs5813,2015
NEs5814,2015
NEs5815,2010
NEs5816,2005
NEs5817,2009
NEs5818,2012
NEs5819,2014
NEs5820,2016
NEs5821,2011
NEs5822,1994
NEs5823,2005
NEs5824,2008
NEs5825,2008
NEs5826,2016
NEs5827,2008
NEs5828,2016
NEs5829,2016
NEs5830,2016
NEs5831,2016
NEs5832,2016
NEs5833,2015
NEs5834,2016
NEs5835,2016
NEs5836,2016
NEs5837,2016
NEs5838,2015
NEs5839,2016
NEs5840,2016
NEs5841,2016
NEs5842,2015
NEs5843,2016
NEs5844,2016
NEs5845,2016
NEs5846,2016
NEs5847,2016
NEs5848,2016
NEs5849,2016
NEs5850,2016
NEs5851,2016
NEs5852,2016
NEs5853,2016
NEs5854,2015
NEs5855,2007
NEs5856,2012
NEs5857,2016
NEs5858,2016
NEs5859,2015
NEs5860,2016
NEs5861,2016
NEs5862,2016
NEs5863,2016
NEs5864,2014
NEs5865,2016
NEs5866,2015
NEs5867,2016
NEs5868,2016
NEs5869,2016
NEs5870,2016
NEs5871,2012
NEs5872,2016
NEs5873,2016
NEs5874,2008
NEs5875,2010
NEs5876,2016
NEs5877,2015
NEs5878,2014
NEs5879,2015
NEs5880,2015
NEs5881,2015
NEs5882,2015
NEs5883,2015
NEs5884,2015
NEs5885,2015
NEs5886,2015
NEs5887,2015
NEs5888,2015
NEs5889,2015
NEs5890,2015
NEs5891,2015
NEs5892,2015
NEs5893,2015
NEs5894,2015
NEs5895,2015
NEs5896,2014
NEs5897,2015
NEs5898,2014
NEs5899,2015
NEs5900,2015
NEs5901,2015
NEs5902,2015
NEs5903,2015
NEs5904,2014
NEs5905,2015
NEs5906,2015
NEs5907,2015
NEs5908,2015
NEs5909,1992
NEs5910,2014
NEs5911,2015
NEs5912,2015
NEs5913,2015
NEs5914,2015
NEs5915,2011
NEs5916,2015
NEs5917,2015
NEs5918,2015
NEs5919,2015
NEs5920,2015
NEs5921,2014
NEs5922,2014
NEs5923,2014
NEs5924,1998
NEs5925,2014
NEs5926,2014
NEs5927,2014
NEs5928,2014
NEs5929,2014
NEs5930,2014
NEs5931,2014
NEs5932,2014
NEs5933,2013
NEs5934,2013
NEs5935,2014
NEs5936,2013
NEs5937,2013
NEs5938,2013
NEs5939,2013
NEs5940,2007
NEs5941,2013
NEs5942,2011
NEs5943,1988
NEs5944,1986
NEs5945,1986
NEs5946,1990
NEs5947,1988
NEs5948,1987
NEs5949,1989
NEs5950,1988
NEs5951,1991
NEs5952,1990
NEs5953,1991
NEs5954,2000
NEs5955,2010
NEs5956,2009
NEs5957,2007
NEs5958,2006
NEs5959,2009
NEs5960,2008
NEs5961,1997
NEs5962,2019
NEs5963,2008
NEs5964,2014
NEs5965,2018
NEs5966,2018
NEs5967,2019
NEs5968,2017
NEs5969,2018
NEs5970,2017
NEs5971,2017
NEs5972,2015
NEs5973,2020
NEs5974,2018
NEs5975,2016
NEs5976,2017
NEs5977,2010
NEs5978,2005
NEs5979,2013
NEs5980,2014
NEs5981,2017
NEs5982,2008
NEs5983,2018
NEs5984,2016
NEs5985,2017
NEs5986,2017
NEs5987,2014
NEs5988,2015
NEs5989,2014
NEs5990,2017
NEs5991,2010
NEs5992,2018
NEs5993,2006
NEs5994,2009
NEs5995,2019
NEs5996,2018
NEs5997,2013
NEs5998,2015
NEs5999,2018
NEs6000,2016
NEs6001,2013
NEs6002,2018
NEs6003,2016
NEs6004,2017
NEs6005,2018
NEs6006,2017
NEs6007,2000
NEs6008,2003
NEs6009,2015
NEs6010,2016
NEs6011,2018
NEs6012,2016
NEs6013,2011
NEs6014,1989
NEs6015,2017
NEs6016,2015
NEs6017,2017
NEs6018,2014
NEs6019,2004
NEs6020,2011
NEs6021,2012
NEs6022,2017
NEs6023,2014
NEs6024,2017
NEs6025,2019
NEs6026,2018
NEs6027,2016
NEs6028,2017
NEs6029,2016
NEs6030,2016
NEs6031,1977
NEs6032,1971
NEs6033,1993
NEs6034,2015
NEs6035,2016
NEs6036,2016
NEs6037,2012
NEs6038,2013
NEs6039,2017
NEs6040,2013
NEs6041,2019
NEs6042,2011
NEs6043,2016
NEs6044,2018
NEs6045,2010
NEs6046,2012
NEs6047,2014
NEs6048,2014
NEs6049,2017
NEs6050,1998
NEs6051,2015
NEs6052,2015
NEs6053,2013
NEs6054,2011
NEs6055,2011
NEs6056,2016
NEs6057,2011
NEs6058,2009
NEs6059,2015
NEs6060,2015
NEs6061,1996
NEs6062,2012
NEs6063,2002
NEs6064,2008
NEs6065,2017
NEs6066,2018
NEs6067,2013
NEs6068,2015
NEs6069,2019
NEs6070,2018
NEs6071,2011
NEs6072,2017
NEs6073,2013
NEs6074,2011
NEs6075,2010
NEs6076,2010
NEs6077,2015
NEs6078,2012
NEs6079,2016
NEs6080,2017
NEs6081,2012
NEs6082,2002
NEs6083,2015
NEs6084,2016
NEs6085,2015
NEs6086,2007
NEs6087,2012
NEs6088,2010
NEs6089,2018
NEs6090,2018
NEs6091,2014
NEs6092,2013
NEs6093,2017
NEs6094,2018
NEs6095,2013
NEs6096,2012
NEs6097,2018
NEs6098,2008
NEs6099,2012
NEs6100,2018
NEs6101,2017
NEs6102,2010
NEs6103,2015
NEs6104,2006
NEs6105,2012
NEs6106,2014
NEs6107,2015
NEs6108,2004
NEs6109,2017
NEs6110,2016
NEs6111,2018
NEs6112,1974
NEs6113,2017
NEs6114,2018
NEs6115,2016
NEs6116,2018
NEs6117,1989
NEs6118,2019
NEs6119,2016
NEs6120,2018
NEs6121,2006
NEs6122,2018
NEs6123,2016
NEs6124,2001
NEs6125,2013
NEs6126,2014
NEs6127,2014
NEs6128,2017
NEs6129,2019
NEs6130,2015
NEs6131,1977
NEs6132,2011
NEs6133,2014
NEs6134,2016
NEs6135,2017
NEs6136,1999
NEs6137,2017
NEs6138,2017
NEs6139,2017
NEs6140,2018
NEs6141,2018
NEs6142,2019
NEs6143,2014
NEs6144,1998
NEs6145,2016
NEs6146,2018
NEs6147,2015
NEs6148,2000
NEs6149,2019
NEs6150,2015
NEs6151,2013
NEs6152,1986
NEs6153,1991
NEs6154,1999
NEs6155,2000
NEs6156,2012
NEs6157,2012
NEs6158,2018
NEs6159,2014
NEs6160,2017
NEs6161,2017
NEs6162,2018
NEs6163,2015
NEs6164,2001
NEs6165,2003
NEs6166,2015
NEs6167,2018
NEs6168,2018
NEs6169,2013
NEs6170,2016
NEs6171,2016
NEs6172,2018
NEs6173,2017
NEs6174,2018
NEs6175,2018
NEs6176,2018
NEs6177,2007
NEs6178,2012
NEs6179,2017
NEs6180,2016
NEs6181,2011
NEs6182,2015
NEs6183,2015
NEs6184,2018
NEs6185,2011
NEs6186,2011
NEs6187,2011
NEs6188,2014
NEs6189,1997
NEs6190,2019
NEs6191,2016
NEs6192,2016
NEs6193,2018
NEs6194,2012
NEs6195,2016
NEs6196,2014
NEs6197,2016
NEs6198,1994
NEs6199,2016
NEs6200,2014
NEs6201,2018
NEs6202,2017
NEs6203,2016
NEs6204,2013
NEs6205,2005
NEs6206,2006
NEs6207,2016
NEs6208,2016
NEs6209,2014
NEs6210,2019
NEs6211,2015
NEs6212,1995
NEs6213,2003
NEs6214,2014
NEs6215,2017
NEs6216,2016
NEs6217,2013
NEs6218,2006
NEs6219,2019
NEs6220,2016
NEs6221,1995
NEs6222,2001
NEs6223,2004
NEs6224,2017
NEs6225,2015
NEs6226,2017
NEs6227,2015
NEs6228,2010
NEs6229,2016
NEs6230,2002
NEs6231,2009
NEs6232,2015
NEs6233,2009
NEs6234,2017
NEs6235,2013
NEs6236,2010
NEs6237,2015
NEs6238,2015
NEs6239,2016
NEs6240,2010
NEs6241,2011
NEs6242,2016
NEs6243,2012
NEs6244,2017
NEs6245,2015
NEs6246,2013
NEs6247,1995
NEs6248,1998
NEs6249,1992
NEs6250,2016
NEs6251,2017
NEs6252,2018
NEs6253,2015
NEs6254,2016
NEs6255,1972
NEs6256,1982
NEs6257,2015
NEs6258,2016
NEs6259,2018
NEs6260,2013
NEs6261,1997
NEs6262,2013
NEs6263,2010
NEs6264,2015
NEs6265,2016
NEs6266,2016
NEs6267,1996
NEs6268,1992
NEs6269,2008
NEs6270,2016
NEs6271,2007
NEs6272,2008
NEs6273,2016
NEs6274,2015
NEs6275,2017
NEs6276,2015
NEs6277,2010
NEs6278,2016
NEs6279,2015
NEs6280,2016
NEs6281,2016
NEs6282,2016
NEs6283,2019
NEs6284,2004
NEs6285,1978
NEs6286,2012
NEs6287,2019
NEs6288,2014
NEs6289,2017
NEs6290,2005
NEs6291,2010
NEs6292,2009
NEs6293,2013
NEs6294,2018
NEs6295,2013
NEs6296,2015
NEs6297,2006
NEs6298,2018
NEs6299,2007
NEs6300,2003
NEs6301,2017
NEs6302,1997
NEs6303,2017
NEs6304,1999
NEs6305,2017
NEs6306,2002
NEs6307,2018
NEs6308,2017
NEs6309,2017
NEs6310,2002
NEs6311,2010
NEs6312,2000
NEs6313,2018
NEs6314,2017
NEs6315,2015
NEs6316,2018
NEs6317,2017
NEs6318,2016
NEs6319,2016
NEs6320,2018
NEs6321,2012
NEs6322,2019
